Country Name,Country Code,Currency Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cyprus,CYP,L-CYP,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410730598428557,0.383572369170173,0.349950502818348,0.364692710725132,0.368907243107116,0.41049569197004,0.408121577265547,0.373512583264684,0.354443863948176,0.353051686694203,0.42143075903062,0.475385895733429,0.526640771160504,0.588385860092809,0.612552316163745,0.518143083333333,0.481096583333333,0.466628833333333,0.494624916666667,0.458079916666667,0.4644285,0.449548583333333,0.497405166666667,0.492191,0.452420166666667,0.46631125,0.513897333333333,0.517825583333333,0.54294775,0.622409116666667,0.643107026158333,0.610659989666667,0.517443261666667,0.46860055225,0.464070507161667,0.458915946916667,0.426125,,,,,,,,,,,,
Finland,FIN,L-FIM,3.2000000022,3.2000000022,3.2000000022,3.2000000022,3.2000000022,3.2000000022,3.2000000022,3.44999250244999,4.19997000319997,4.19997000319997,4.19997000319997,4.18441779068686,4.14633333257077,3.82116666588548,3.7737499992161,3.67866666587732,3.86441666588796,4.02941666589741,4.11733333256911,3.8953333325564,3.73008333254693,4.31524999924711,4.8204166659427,5.5700833326523,6.00999999977647,6.19789583316667,5.06952,4.395565,4.18283333333333,4.29121583333333,3.823505,4.04397916666667,4.47944,5.71229166666667,5.2235125,4.36666666666667,4.59355,5.191435,5.34406583333333,,,,,,,,,,,,,,,,,,,,,
France,FRA,L-FRF,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,4.93706000393706,5.1941975041942,5.55419000455419,5.54060135472094,5.04454451564062,4.45277967399083,4.80961847285583,4.28779951537657,4.8028783632131,4.90517332253217,4.51309999933333,4.25441666608333,4.22557499908333,5.43460833258333,6.57209999908333,7.62129166575,8.73909999958333,8.98522499975,6.92609166666667,6.01070833333333,5.95694166666667,6.38014166666667,5.445275,5.64211666666667,5.29381583333333,5.66323,5.552045,4.9914825,5.1155225,5.83669166666667,5.89951566666667,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,L-DEM,4.2000000032,4.03333333636667,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,3.94333333594333,3.66000000266,3.50739351008637,3.18864166566667,2.67259999908333,2.587749999,2.46029166608333,2.51799999908333,2.32218333241667,2.00862499916667,1.8328833325,1.81766666583333,2.25999999908333,2.42659166575,2.55325833241667,2.84594166616667,2.9439666665,2.17148333308333,1.79739166666667,1.756225,1.88004166666667,1.61573333333333,1.65954166666667,1.56165,1.65332083333333,1.62279416666667,1.4331325,1.50477416666667,1.73405583333333,1.7596676,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,L-GRD,30.000300003,30.0000500246667,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.0000000289151,30.000300003,29.625225002,30.000300003,32.051325,36.5175833323333,36.8384166656667,36.7454166656667,37.0384166656667,42.6165833323333,55.4084166656667,66.80316666575,88.0642499995,112.716583333,138.119083333,139.981166666583,135.4295,141.8605,162.416583333333,158.513916666667,182.266416666667,190.62425,229.249843333333,242.6028175,231.662735833333,240.7115425,273.057853333333,295.529105,305.646604166667,365.398560833333,,,,,,,,,,,,,,,,,,,
Ireland,IRL,L-IEP,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410920220035124,0.400390461530008,0.408170945299308,0.427756439747663,0.452041165666667,0.556509832333333,0.573271999,0.521504582333333,0.488594874084431,0.486645276829587,0.621298066875603,0.704561636049961,0.804677922717774,0.922553499583333,0.945614999916667,0.743128333166667,0.672916666666667,0.6564675,0.705543333333333,0.604588333333333,0.6212975,0.587720833333333,0.677249306666667,0.668628101666667,0.623733075,0.625028368333333,0.659643126666667,0.702270998333333,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,L-ITL,623.98633587256,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,625.000000625,620.359289297562,583.217499999417,582.995833331917,650.343333331833,652.849166666,832.334999999667,882.38833333125,848.663333330917,830.861666665917,856.447499997417,1136.76499999958,1352.50999999808,1518.84833333283,1756.96083333183,1909.439166664,1490.80999999875,1296.07,1301.6275,1372.09333333333,1198.10166666667,1240.61333333333,1232.40583333333,1573.66586666667,1612.44498333333,1628.93315833333,1542.94696666667,1703.09690833333,1736.20738333333,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,L-LVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736466666666666,0.675333333333333,0.55975,0.527583333333333,0.55075,0.580916666666667,0.589833333333333,0.585166666666667,0.6065,0.627916666666667,0.618191666666667,0.571475,0.540233333333333,0.564716666666667,0.560408333333333,0.513791666666667,0.480816666666667,0.50555,0.530475,0.501233333333333,0.546875,0.529391666666667,,,,,,
Lithuania,LTU,L-LTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77275,4.34406333333333,3.97775,4,4,4,4,4,4,4,3.67695833333333,3.06086666666667,2.78059166666667,2.774025,2.752225,2.523725,2.357075,2.48403333333333,2.60633333333333,2.4811,2.68629166666667,2.60100833333333,2.60029166666667,,,,,
Luxembourg,LUX,L-LUF,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,49.0569774216899,44.0145833323333,38.976499999,38.951499999,36.7789166656667,38.6051666656667,35.842749999,31.4920833323333,29.3186666656667,29.24166666575,37.1292499991667,45.6905833323333,51.1316666658333,57.7839166664167,59.378,44.6719166666667,37.3340833333333,36.7683333333333,39.404,33.4179166666667,34.14825,32.1495,34.5965208333333,33.4564975,29.4800166666667,30.9615133333333,35.7738908333333,36.2986408333333,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,L-MTL,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.407107525940943,0.381576665666667,0.368796665666667,0.385481665666667,0.384783332333333,0.425135832333333,0.422309165666667,0.385383332333333,0.358469999,0.345426665666667,0.386700832333333,0.412142499,0.432449165666667,0.461034165916667,0.469154999833333,0.392992499833333,0.345491666666667,0.330856666666667,0.3484925,0.31779,0.3232425,0.318923333333333,0.382289333333333,0.377921083333333,0.35305875,0.360455868333333,0.385966125,0.388459510833333,0.398898395,0.438149991666667,0.450041566666667,0.43362033825,0.377233333333333,0.344663179985486,0.34577739225,0.340893885583333,0.311675,,,,,,,,,,,,
European Union,EU,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938283072395239,1.08270508132601,1.11653308564468,1.05755899623965,0.884047927184961,0.803921647747605,0.803800192161416,0.796432730949096,0.729672399984088,0.679922680042729,0.716957702016136,0.754308990105979,0.718413898653322,0.778338120416812,0.752945122702002,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893215581479226
Netherlands,NLD,L-NLG,3.8000000028,3.65000000265,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.62000000262,3.51708053888963,3.209499999,2.79554999908333,2.68838333233333,2.52899166575,2.64394166566667,2.45424999908333,2.16358333258333,2.00599166575,1.98811666591667,2.49519999908333,2.67020833241667,2.854124999,3.20868333291667,3.3214,2.45002499991667,2.0257,1.97658333333333,2.1207375,1.82094166666667,1.86966666666667,1.75846633333333,1.85730516666667,1.81999508333333,1.60567525,1.68589675,1.95126991666667,1.983733,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,L-PTE,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.3601702876561,27.0534166665,24.5151666664167,25.4081666656667,25.552749999,30.2290833325833,38.276949999,43.9373333325833,48.9234666656667,50.0621333323333,61.54637499925,79.4733333328333,110.779833332583,146.390333332917,170.3946666665,149.58675,140.882416666667,143.953916666667,157.45825,142.55475,144.482,134.997833333333,160.800185833333,165.992776666667,151.105528333333,154.243661666667,175.312445,180.10448,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,L-SML,,,,,,,,,,,,,583.217499999417,582.995833331917,650.343333331833,652.849166666,832.334999999667,882.38833333125,848.663333330917,830.861666665917,856.447499997417,1136.76499999958,1352.50999999808,1518.84833333283,1756.96083333183,1909.439166664,1490.80999999875,1296.07,1301.6275,1372.09333333333,1198.10166666667,1240.61333333333,1232.40583333333,1573.66586666667,1612.44498333333,1628.93315833333,1542.94696666667,1703.09690833333,1736.20738333333,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,L-SKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7695833333333,32.0448333333333,29.7134166666667,30.65375,33.6161666666667,35.2334166666667,41.3628333333333,46.0351666666667,48.3548333333333,45.32675,36.7729166666667,32.2569166666667,31.01825,29.69725,24.6943333333333,21.3614166666667,,,,,,,,,,,
Slovenia,SVN,L-SIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5712,81.2869916666667,113.241883333333,128.808558333333,118.518466666667,135.364308333333,159.688333333333,166.134166666667,181.769193333333,222.656085833333,242.748835,240.248215,207.113715696581,192.381124333333,192.705468,191.028257833333,,,,,,,,,,,,,
Spain,ESP,L-ESP,60.000000059,60.000000059,60.000000059,60.000000059,60.000000059,60.000000059,60.000000059,61.6666667275,70.00000007,70.00000007,70.00000007,69.4686667071667,64.2714166659167,58.2600833323333,57.686499999,57.4069166656667,66.9029166660833,75.9618333324167,76.6678333328333,67.1249999995833,71.7019166659167,92.3218333325,109.859166665833,143.429916666333,160.760999999667,170.044083333167,140.048375442168,123.478333333333,116.486833333333,118.377666666667,101.933916666667,103.911583333333,102.379083333333,127.260416666667,133.957955,124.689,126.661583333333,146.413628333333,149.395331666667,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,GBP,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410920237429425,0.400390461530008,0.408170945299308,0.427756439747663,0.452041165666667,0.556509832333333,0.573271999,0.521504582333333,0.472181165666667,0.430294999,0.497641332333333,0.572446832333333,0.659724582333333,0.75180666625,0.77924599975,0.682197333333333,0.6119265,0.562170166666667,0.61117275,0.563177166666667,0.567015333333333,0.569774166666667,0.666756553333333,0.653426604166667,0.63366812,0.640958255,0.610836114166667,0.603823594166667,0.618056845,0.660930833333333,0.694655,0.667223333333333,0.6124725,0.54618,0.549998333333333,0.543486666666667,0.499771666666667,0.54396625,0.641919263495996,0.647179345560165,0.624140835740495,0.633046988857327,0.639660577613477,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847,0.783445110011929
"Hong Kong SAR, China",HKG,HKD,5.7143000047143,5.7143000047143,5.7143000047143,5.7143000047143,5.7143000047143,5.7143000047143,5.7143000047143,5.7431583376003,6.0606000050606,6.0606000050606,6.0606000050606,5.98041047018348,5.64141666658333,5.1465,5.03158333333333,4.93516666658333,4.90474999983333,4.66199999991667,4.68366666658333,5.00266666641667,4.97608333333333,5.58933333333333,6.06991666666667,7.26516666658333,7.818,7.79075,7.80333333333333,7.79825,7.806,7.79991666666667,7.78975,7.77116666666667,7.74058333333333,7.73558333333333,7.72841666666667,7.73583333333333,7.73425416666667,7.74208333333333,7.74533333333333,7.7575,7.79116666666667,7.79875,7.79891666666667,7.78675,7.788,7.77733333333333,7.76783333333333,7.80141666666667,7.78683333333333,7.75175,7.76916666666667,7.784,7.75641666666667,7.756,7.75408333333333,7.75175,7.76225,7.79325,7.8385,7.83591666666667
Croatia,HRV,HRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26329825,3.57914891666667,5.99801141666667,5.23075608333333,5.43416116666667,6.16058258333333,6.36328566666667,7.11174283333333,8.27766641666667,8.341541,7.8716825,6.70496883333333,6.03434066666667,5.94923691666667,5.83779325,5.36453566666667,4.93503975,5.28394641666667,5.49801058333333,5.34386975,5.85029183333333,5.70488016666667,5.74816541666667,6.85830375,6.80599016666667,6.623831,6.27902525,6.62254516666667
Hungary,HUN,HUF,,,,,,,,,59.999999999,59.999999999,59.999999999,59.8216166656667,55.259999999,48.966224999,46.752399999,43.9713833323333,41.5752666656667,40.960749999,37.911349999,35.577999999,32.5322833323333,34.3142916656667,36.630549999,42.671149999,48.0422083329167,50.1194,45.83215,46.9705416666667,50.4132083333333,59.0663416666667,63.2058666666667,74.7353833333333,78.9883916666667,91.9331833333333,105.160458333333,125.681425,152.646666666667,186.789166666667,214.401666666667,237.145833333333,282.179166666667,286.49,257.886666666667,224.306666666667,202.745833333333,199.5825,210.39,183.625833333333,172.113333333333,202.341666666667,207.944166666667,201.055,225.104166666667,223.695,232.601666666667,279.3325,281.523333333333,274.433333333333,270.211666666667,290.66
Indonesia,IDN,IDR,,,,,,,,149.583333333333,296.291666666667,326,362.833333333333,391.875,415,415,415,414.999999999,414.999999999,414.999999999,442.045416665917,623.055499999083,626.993999998583,631.756666664167,661.42074999925,909.264833332,1025.9448333315,1110.57999999967,1282.55999999975,1643.84833333333,1685.70416666667,1770.05916666667,1842.81333333333,1950.3175,2029.92083333333,2087.10386666667,2160.753675,2248.607975,2342.29629166667,2909.38,10013.6225,7855.15,8421.775,10260.85,9311.19166666667,8577.13333333333,8938.85,9704.74166666667,9159.31666666667,9141,9698.9625,10389.9375,9090.43333333333,8770.43333333333,9386.62916666667,10461.24,11865.2112962963,13389.4129365079,13308.3268020542,13380.8338788891,14236.9387734818,14147.6713605454
Israel,ISR,ILS,0.000179999605383,0.000179999605383,0.000289999364289,0.000299999342371,0.000299999342371,0.000299999342371,0.000299999342371,0.00030833265744,0.000349999232783,0.000349999232783,0.000349999232783,0.000379165835522,0.000417979671411,0.000419469230655,0.000445153398231,0.000633614931147,0.000792557149185,0.001044545798963,0.001743537173636,0.002540636908276,0.005124291665684,0.011430574999289,0.024266999999082,0.056214491666023,0.293209666667072,1.17884933333439,1.48784166658333,1.59464166666667,1.59893333333333,1.91641666666667,2.016175,2.27910833333333,2.45908333333333,2.83008333333333,3.01105520833333,3.01129166666667,3.19165,3.44935,3.800075,4.13971666666667,4.07733333333333,4.20565,4.737825,4.55413333333333,4.48198333333333,4.4877,4.45580833333333,4.10808294905578,3.58802119408369,3.93233547791667,3.738975,3.5781293062201,3.85592182539682,3.61075833333333,3.577925,3.88683333333333,3.84056666666667,3.59955554812834,3.59055812689938,3.56452734661093
India,IND,INR,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,6.35912500535912,7.5000000065,7.5000000065,7.5000000065,7.5000000065,7.49193523096824,7.59446837394936,7.74203856214968,8.1016032272183,8.37589194565386,8.96041272812392,8.73857617131457,8.19284034840393,8.12579094635689,7.86294470113798,8.65852281709317,9.45513193348639,10.0988982440461,11.3625833326667,12.3687499995833,12.61083333325,12.9615,13.9170833333333,16.2255,17.5035,22.7424333333333,25.9180833333333,30.4932916666667,31.3737425,32.4270766666667,35.4331733333333,36.3132858333333,41.259365,43.0554283333333,44.941605,47.1864141666667,48.6103191666667,46.5832841666667,45.3164666666667,44.099975,45.3070083333333,41.3485333333333,43.5051833333333,48.4052666666667,45.7258121212121,46.6704666666667,53.4372333333333,58.5978454166667,61.0295144607843,64.1519444632786,67.1953128073894,65.121568645066,68.3894670935421,70.4203405359551
Iceland,ISL,ISK,0.361904749977738,0.40083333330883,0.429999999974441,0.429999999974441,0.429999999974441,0.429999999974441,0.429999999974441,0.441666666559482,0.621666666635839,0.879999999968158,0.879999999968158,0.879999999887478,0.882603545953388,0.901341666520921,0.999516666500499,1.53694999974941,1.82171666637135,1.98869999967762,2.71110833289748,3.52599999943281,4.7976416658989,7.22418333233333,12.35153333275,24.84276666575,31.69374166625,41.5076666666667,41.1041583333333,38.6771833333333,43.0139833333333,57.0417916666667,58.283775,58.9963416666667,57.5459333333333,67.6031816666667,69.9443783333333,64.6916666666667,66.5,70.9042908333333,70.9583333333333,72.3352933333333,78.6159466666667,97.4246033333333,91.6616666666667,76.7089825,70.1916666666667,62.9816666666667,70.18,64.055,87.9479166666667,123.638381413044,122.241811205165,115.954039762284,125.082787013769,122.179121320458,116.767352506899,131.918708431432,120.811548065239,106.839572014,108.300176306626,122.606773601907
Japan,JPN,JPY,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,360.000000359,350.677693533362,303.172499999,271.701666666083,292.08249999925,296.787499999167,296.552499999167,268.509999999333,210.441666666,219.139999999333,226.740833332833,220.53583333275,249.076666665833,237.511666666083,237.522499999333,238.53583333275,168.519833333083,144.6375,128.151666666667,137.964416666667,144.7925,134.706666666667,126.651333333333,111.197785833333,102.207805833333,94.0595791666667,108.779056666667,120.9908625,130.905300666667,113.906805,107.765498333333,121.5289475,125.388019166667,115.933464166667,108.192569166667,110.218211666667,116.299311666667,117.753529166667,103.359493968254,93.5700890870457,87.779875,79.8070198321892,79.7904554170065,97.5956582776385,105.944781034025,121.044025684011,108.792900046834,112.166141081871,110.42317934106,109.009665900863
"Korea, Rep.",KOR,KRW,63.125,124.791666666667,130,130,213.846666666667,266.27,271.134166666667,270.511666666667,276.643333333333,288.241666666667,310.555833333333,347.1475,392.894166666667,398.321666666667,404.4725,484,484,484,484,484,607.716666666667,681.028333333333,731.1675,775.748333333333,805.970833333333,870.02,881.455833333333,822.564166666667,731.463333333333,671.455833333333,707.765833333333,733.329166666667,780.670833333333,802.538333333333,803.771666666667,771.254166666667,804.4575,949.89,1403.18333333333,1189.43916666667,1130.3625,1290.79,1251.6025,1191.64583333333,1146.24916666667,1024.32833333333,955.340833333333,929.375833333333,1100.12583333333,1277.24583333333,1156.46,1108.23333333333,1126.80666666667,1094.9825,1052.84,1130.9525,1160.7675,1131.00083333333,1100.16333333333,1165.3575
